customer_id,sex_at_birth,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,type_of_client,quantity,total_spending,total_invoice
3852560272,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,92,200.99,23
3852919061,M,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,20,46.91,10
3854596131,M,Priv-house-serv,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,57,117.84,14
3855309110,M,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,170,532.43,27
3855429478,M,Farming-fishing,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,239,611.13,30
3855997455,F,Machine-op-inspct,Private,7th-8th,4,Divorced,Not-in-family,White,America,NULL,351,572.21,29
3856487417,M,Exec-managerial,Private,Assoc-voc,11,Divorced,Not-in-family,White,America,NULL,188,192.29,74
3856916994,M,Farming-fishing,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,95,232.42,28
3858962960,M,Adm-clerical,Private,10th,6,Married-civ-spouse,Husband,White,America,Wholesaler,349,824.28,56
3859016155,M,?,?,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,73,332.65,5
3859567792,F,?,?,Some-college,10,Never-married,Not-in-family,White,America,Personal,41,102.97,13
3863219389,M,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,727,3092.17,50
3863514472,F,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,White,America,NULL,37,205.30,12
3864499452,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,417,824.35,37
3864737521,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,86,189.20,33
3865092908,F,Prof-specialty,Local-gov,Bachelors,13,Never-married,Not-in-family,White,America,NULL,66,250.14,19
3869057550,M,Craft-repair,State-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,20,94.76,7
3871977074,F,?,?,HS-grad,9,Never-married,Unmarried,Black,America,NULL,287,734.88,58
3874965445,F,Craft-repair,Self-emp-not-inc,10th,6,Married-civ-spouse,Wife,White,Rest_world,NULL,158,340.67,60
3875298691,M,?,?,Some-college,10,Never-married,Own-child,White,America,NULL,26,46.15,15
3878463786,F,Other-service,Private,HS-grad,9,Married-civ-spouse,Wife,White,America,Personal,1,1.95,1
3879652812,M,Other-service,Private,HS-grad,9,Never-married,Own-child,White,America,Wholesaler,181,462.01,64
3880512535,M,Craft-repair,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,51,64.69,23
3883726056,F,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Wife,Black,America,Wholesaler,150,606.70,19
3884309149,F,Prof-specialty,Private,Bachelors,13,Divorced,Not-in-family,White,America,NULL,185,522.38,36
3884797276,F,Sales,Private,Some-college,10,Divorced,Unmarried,Black,America,Wholesaler,201,578.98,18
3885145710,M,Exec-managerial,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,161,562.66,13
3886213746,M,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,92,981.43,30
3886323250,M,Craft-repair,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,-1,-8.25,1
3888119472,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,158,276.63,69
3888318385,F,Exec-managerial,Self-emp-not-inc,Some-college,10,Divorced,Unmarried,Asian-Pac-Islander,Rest_world,NULL,17,40.25,5
3888872622,M,Craft-repair,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,40,137.70,10
3889236252,M,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,406,1821.37,42
3889476022,M,Exec-managerial,Private,Assoc-acdm,12,Never-married,Own-child,White,America,NULL,78,250.86,11
3892304442,M,Other-service,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,10,20.80,1
3892928098,M,Tech-support,Local-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,76,263.49,27
3893165731,M,Craft-repair,Self-emp-not-inc,Bachelors,13,Never-married,Not-in-family,White,America,NULL,2133,5137.92,156
3894357346,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,235,878.80,29
3894487362,F,Farming-fishing,Private,Some-college,10,Separated,Other-relative,White,America,Wholesaler,306,1365.65,48
3895089577,M,Prof-specialty,Private,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,504,534.24,1
3897391284,F,Other-service,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,6,11.40,2
3897827442,F,Other-service,Private,11th,7,Divorced,Unmarried,White,America,Wholesaler,586,1241.15,41
3898656794,M,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,159,282.04,82
3899100257,M,Other-service,Private,HS-grad,9,Never-married,Other-relative,White,Rest_world,Wholesaler,191,467.54,26
3899630749,M,Handlers-cleaners,Private,Some-college,10,Never-married,Other-relative,White,America,NULL,846,1305.03,14
3899665776,M,Craft-repair,Private,Assoc-acdm,12,Separated,Not-in-family,White,America,NULL,297,894.40,63
3901238694,M,Exec-managerial,Private,Some-college,10,Divorced,Not-in-family,White,America,Personal,20,173.65,10
3902249908,M,Machine-op-inspct,Private,12th,8,Married-civ-spouse,Husband,White,America,NULL,254,849.36,30
3904201383,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,346,1066.82,27
3905924766,F,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,231,678.58,38
3906228284,M,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,70,211.40,13
3907236340,F,Adm-clerical,State-gov,HS-grad,9,Married-civ-spouse,Other-relative,White,America,NULL,73,191.43,14
3907399293,M,Sales,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,17,33.86,7
3907655810,F,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,Black,America,Personal,168,258.40,46
3907899111,M,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,Black,America,NULL,335,1525.00,23
3908117614,M,Machine-op-inspct,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,16,9.64,11
3908169233,F,Adm-clerical,Federal-gov,Bachelors,13,Divorced,Not-in-family,Black,America,NULL,1416,2518.86,68
3908628625,M,Protective-serv,Federal-gov,Bachelors,13,Never-married,Not-in-family,White,America,NULL,30,40.50,3
3908833303,M,Tech-support,Federal-gov,HS-grad,9,Divorced,Unmarried,White,America,NULL,35,142.11,15
3908950028,M,Farming-fishing,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,17,72.89,6
3909158933,M,Adm-clerical,Private,HS-grad,9,Never-married,Unmarried,White,America,NULL,195,703.22,49
3909190390,M,?,?,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,339,1042.88,35
3909397928,M,Protective-serv,Local-gov,11th,7,Never-married,Own-child,White,America,NULL,25,60.89,6
3909472054,F,Adm-clerical,State-gov,HS-grad,9,Separated,Unmarried,White,America,NULL,67,185.59,14
3911052521,F,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,127,274.28,39
3913404208,M,Exec-managerial,Self-emp-inc,Some-college,10,Widowed,Not-in-family,White,America,Personal,189,250.61,5
3914207281,M,Exec-managerial,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,88,215.72,41
3914322227,M,Craft-repair,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,172,725.06,31
3915415413,M,Craft-repair,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,37,108.43,16
3919899365,M,Craft-repair,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,1639,739.29,7
3923469942,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,729,1282.48,151
3924971950,F,Sales,Private,11th,7,Widowed,Not-in-family,White,America,NULL,99,230.45,24
3925106892,M,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,390,1110.79,164
3928056652,M,Exec-managerial,Local-gov,Masters,14,Married-civ-spouse,Husband,White,America,NULL,377,1446.12,40
3929198169,F,Adm-clerical,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,89,258.88,19
3930529227,F,Sales,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,273,515.42,13
3932900898,F,?,?,Some-college,10,Never-married,Own-child,White,America,Wholesaler,86,422.84,16
3933299227,M,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,165,393.45,74
3933627626,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,41,127.15,9
3934425976,F,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,136,273.51,45
3935529524,M,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,15,43.47,3
3935729234,M,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,126,666.58,17
3940534738,F,Machine-op-inspct,Private,Some-college,10,Widowed,Unmarried,White,America,NULL,35,231.55,19
3943753448,F,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,307,995.72,20
3945021025,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,-6,-25.50,1
3945542135,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,562,857.78,80
3947705157,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,Black,America,NULL,16,347.89,11
3949366910,M,Prof-specialty,Private,Some-college,10,Never-married,Not-in-family,Black,America,Wholesaler,333,699.68,43
3949549994,M,Craft-repair,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,136,379.69,27
3950987731,F,Exec-managerial,Private,Bachelors,13,Never-married,Own-child,White,America,Wholesaler,1752,6316.90,118
3951261422,F,Machine-op-inspct,Private,12th,8,Divorced,Unmarried,White,America,NULL,6,3.26,2
3954767258,M,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,80,256.80,16
3954809591,M,Sales,Self-emp-not-inc,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,130,287.55,33
3955277985,M,Exec-managerial,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,71,260.13,20
3955616221,F,Prof-specialty,Local-gov,11th,7,Never-married,Own-child,White,America,Wholesaler,175,1280.85,5
3956953866,M,Farming-fishing,Private,9th,5,Married-civ-spouse,Husband,White,America,NULL,64,226.35,39
3957294834,F,Machine-op-inspct,Private,10th,6,Divorced,Unmarried,White,America,Wholesaler,400,739.06,23
3958228541,M,Farming-fishing,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,65,163.69,16
3961300826,M,Sales,Private,Some-college,10,Married-civ-spouse,Husband,White,Rest_world,NULL,43,92.11,14
3962800726,M,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,22,63.81,10
3962929349,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,39,88.21,12
3963074915,F,?,?,Masters,14,Married-civ-spouse,Wife,White,America,NULL,826,2122.20,50
3964114253,M,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,55,137.05,19
3964245553,M,Craft-repair,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,79,169.75,21
3964680718,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Other-relative,White,America,NULL,91,189.18,30
3964867111,M,Handlers-cleaners,Private,5th-6th,3,Never-married,Other-relative,White,Rest_world,NULL,862,1848.94,19
3965174618,F,Exec-managerial,Private,Masters,14,Divorced,Unmarried,Black,America,NULL,248,784.22,45
3968152233,F,Exec-managerial,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,63,311.35,20
3970387915,F,Adm-clerical,Private,HS-grad,9,Divorced,Other-relative,Black,America,NULL,1055,2459.23,95
3970576527,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,43,202.11,13
3972488158,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,22,81.60,13
3972885506,F,Prof-specialty,Private,Assoc-voc,11,Divorced,Unmarried,White,America,NULL,42,195.90,12
3973313011,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,89,255.03,20
3974122975,F,Exec-managerial,Private,Some-college,10,Never-married,Own-child,Other,America,NULL,225,866.00,27
3975546609,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,361,1137.95,42
3975690971,M,Craft-repair,Self-emp-not-inc,Assoc-acdm,12,Divorced,Not-in-family,White,America,NULL,80,427.24,14
3976635114,M,?,?,Masters,14,Married-civ-spouse,Husband,White,America,NULL,39,206.97,19
3978445511,M,Protective-serv,Private,Some-college,10,Never-married,Other-relative,Black,Rest_world,NULL,248,560.70,42
3980338718,M,Other-service,Self-emp-not-inc,Assoc-voc,11,Never-married,Not-in-family,White,America,Wholesaler,618,2425.82,35
3980623095,M,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,675,1745.84,42
3982762824,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,120,388.92,29
3984426497,M,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,468,201.71,21
3985194000,F,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,88,259.69,55
3985317708,M,Adm-clerical,Private,Bachelors,13,Never-married,Other-relative,White,America,NULL,37,142.40,24
3986748680,M,Prof-specialty,Federal-gov,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,95,249.93,14
3987980090,M,Transport-moving,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,121,282.73,23
3989575034,M,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,64,121.48,28
3990051257,M,Farming-fishing,Private,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,NULL,50,86.05,18
3990594409,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,9,35.35,4
3992049925,M,Sales,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,785,1792.63,54
3994315105,M,?,?,Some-college,10,Never-married,Own-child,White,America,Wholesaler,1977,3893.42,104
3994393076,M,Sales,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,133,301.23,29
3999126766,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,1285,3849.03,19
4001592381,F,Adm-clerical,Local-gov,Some-college,10,Never-married,Own-child,White,America,Wholesaler,531,1344.24,76
4001724466,M,Handlers-cleaners,Private,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,Personal,9,4.35,3
4002285672,M,Other-service,Private,11th,7,Never-married,Own-child,White,America,NULL,40,96.84,12
4002909901,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,152,334.27,28
4002986002,F,Adm-clerical,State-gov,Assoc-acdm,12,Never-married,Unmarried,Black,America,NULL,2081,4126.24,96
4003037821,F,Other-service,Private,Assoc-voc,11,Divorced,Not-in-family,White,America,Wholesaler,48892,192277.49,19
4003113742,M,Handlers-cleaners,Private,12th,8,Never-married,Not-in-family,White,Rest_world,NULL,29,107.45,10
4003519897,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,433,1293.37,76
4006125077,F,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,46,121.09,12
4006840030,F,?,?,11th,7,Never-married,Not-in-family,White,America,Wholesaler,83,134.28,24
4006959347,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Personal,54,181.04,7
4008176193,M,Prof-specialty,Private,Masters,14,Never-married,Not-in-family,White,America,Wholesaler,277,906.66,32
4008433442,M,Farming-fishing,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,120,177.44,45
4009412168,F,Prof-specialty,Private,Some-college,10,Divorced,Unmarried,White,America,NULL,44,138.02,7
4010685237,M,Farming-fishing,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,34,98.70,12
4011510541,M,Craft-repair,Private,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,30,178.20,13
4012316004,M,Exec-managerial,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,35,153.22,9
4012670290,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,476,1713.75,34
4014277076,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,110,409.10,34
4016279574,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,167,224.21,17
4019176568,M,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,216,228.96,1
4019221848,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,-1,7.01,3
4019346355,F,Other-service,Private,10th,6,Never-married,Not-in-family,White,America,NULL,1254,3774.39,31
4020773065,M,Other-service,Local-gov,HS-grad,9,Never-married,Own-child,White,America,NULL,51,83.33,6
4020840322,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,Personal,128,819.99,17
4021753465,F,Prof-specialty,Private,Some-college,10,Divorced,Unmarried,White,America,Wholesaler,565,1472.22,60
4021904872,M,Other-service,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,28,187.61,53
4023377144,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,-4,-11.80,2
4024081241,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,NULL,39,130.23,17
4024255981,M,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,Black,America,NULL,56,114.91,24
4024851028,M,Handlers-cleaners,Private,Some-college,10,Married-civ-spouse,Husband,Black,America,NULL,109,388.60,16
4024922111,M,Handlers-cleaners,Private,9th,5,Married-civ-spouse,Husband,White,America,Personal,29,72.85,5
4026200528,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,130,508.79,35
4026219115,M,Tech-support,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,0,0.00,1
4026787702,F,Machine-op-inspct,Private,Some-college,10,Widowed,Unmarried,White,America,NULL,98,358.15,32
4028572105,F,Machine-op-inspct,Private,7th-8th,4,Never-married,Not-in-family,Other,America,NULL,297,479.45,45
4029933829,M,Prof-specialty,Self-emp-inc,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,44,118.32,24
4030981829,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,453,895.60,26
